city,date,aqi,pm25,pm10,no2,so2,co,o3,month,day_of_week,day_of_year,aqi_lag_1,pm25_lag_1,aqi_lag_3,pm25_lag_3,aqi_lag_7,pm25_lag_7,aqi_roll_7
Bangalore,2021-03-14,67.0,36.85,72.36,55.61,76.38,0.7,63.65,3,6,73,68.0,37.4,55.0,30.25,84.0,46.2,59.285714285714285
Bangalore,2021-03-15,65.0,35.75,70.2,53.95,74.1,0.68,61.75,3,0,74,67.0,36.85,62.0,34.1,58.0,31.9,60.285714285714285
Bangalore,2021-03-16,84.0,46.2,90.72,69.72,95.76,0.88,79.8,3,1,75,65.0,35.75,68.0,37.4,55.0,30.25,64.42857142857143
Bangalore,2021-03-17,84.0,46.2,90.72,69.72,95.76,0.88,79.8,3,2,76,84.0,46.2,67.0,36.85,50.0,27.5,69.28571428571429
Bangalore,2021-03-18,92.0,50.6,99.36,76.36,104.88,0.97,87.4,3,3,77,84.0,46.2,65.0,35.75,55.0,30.25,74.57142857142857
Bangalore,2021-03-19,101.0,55.55,109.08,83.83,115.14,1.06,95.95,3,4,78,92.0,50.6,84.0,46.2,62.0,34.1,80.14285714285714
Bangalore,2021-03-20,90.0,49.5,97.2,74.7,102.6,0.95,85.5,3,5,79,101.0,55.55,84.0,46.2,68.0,37.4,83.28571428571429
Bangalore,2021-03-21,96.0,52.8,103.68,79.68,109.44,1.01,91.2,3,6,80,90.0,49.5,92.0,50.6,67.0,36.85,87.42857142857143
Bangalore,2021-03-22,96.0,52.8,103.68,79.68,109.44,1.01,91.2,3,0,81,96.0,52.8,101.0,55.55,65.0,35.75,91.85714285714286
Bangalore,2021-03-23,93.0,51.15,100.44,77.19,106.02,0.98,88.35,3,1,82,96.0,52.8,90.0,49.5,84.0,46.2,93.14285714285714
Bangalore,2021-03-24,84.0,46.2,90.72,69.72,95.76,0.88,79.8,3,2,83,93.0,51.15,96.0,52.8,84.0,46.2,93.14285714285714
Bangalore,2021-03-25,79.0,43.45,85.32,65.57,90.06,0.83,75.05,3,3,84,84.0,46.2,96.0,52.8,92.0,50.6,91.28571428571429
Bangalore,2021-03-26,94.0,51.7,101.52,78.02,107.16,0.99,89.3,3,4,85,79.0,43.45,93.0,51.15,101.0,55.55,90.28571428571429
Bangalore,2021-03-27,96.0,52.8,103.68,79.68,109.44,1.01,91.2,3,5,86,94.0,51.7,84.0,46.2,90.0,49.5,91.14285714285714
Bangalore,2021-03-28,104.0,57.2,112.32,86.32,118.56,1.09,98.8,3,6,87,96.0,52.8,79.0,43.45,96.0,52.8,92.28571428571429
Bangalore,2021-03-29,92.0,50.6,99.36,76.36,104.88,0.97,87.4,3,0,88,104.0,57.2,94.0,51.7,96.0,52.8,91.71428571428571
Bangalore,2021-03-30,82.0,45.1,88.56,68.06,93.48,0.86,77.9,3,1,89,92.0,50.6,96.0,52.8,93.0,51.15,90.14285714285714
Bangalore,2021-03-31,108.0,59.4,116.64,89.64,123.12,1.13,102.6,3,2,90,82.0,45.1,104.0,57.2,84.0,46.2,93.57142857142857
Bangalore,2021-04-01,94.0,51.7,101.52,78.02,107.16,0.99,89.3,4,3,91,108.0,59.4,92.0,50.6,79.0,43.45,95.71428571428571
Bangalore,2021-04-02,83.0,45.65,89.64,68.89,94.62,0.87,78.85,4,4,92,94.0,51.7,82.0,45.1,94.0,51.7,94.14285714285714
Bangalore,2021-04-03,104.0,57.2,112.32,86.32,118.56,1.09,98.8,4,5,93,83.0,45.65,108.0,59.4,96.0,52.8,95.28571428571429
Bangalore,2021-04-04,114.0,62.7,123.12,94.62,129.96,1.2,108.3,4,6,94,104.0,57.2,94.0,51.7,104.0,57.2,96.71428571428571
Bangalore,2021-04-05,111.0,61.05,119.88,92.13,126.54,1.17,105.45,4,0,95,114.0,62.7,83.0,45.65,92.0,50.6,99.42857142857143
Bangalore,2021-04-06,114.0,62.7,123.12,94.62,129.96,1.2,108.3,4,1,96,111.0,61.05,104.0,57.2,82.0,45.1,104.0
Bangalore,2021-04-07,101.0,55.55,109.08,83.83,115.14,1.06,95.95,4,2,97,114.0,62.7,114.0,62.7,108.0,59.4,103.0
Bangalore,2021-04-08,105.0,57.75,113.4,87.15,119.7,1.1,99.75,4,3,98,101.0,55.55,111.0,61.05,94.0,51.7,104.57142857142857
Bangalore,2021-04-09,102.0,56.1,110.16,84.66,116.28,1.07,96.9,4,4,99,105.0,57.75,114.0,62.7,83.0,45.65,107.28571428571429
Bangalore,2021-04-10,103.0,56.65,111.24,85.49,117.42,1.08,97.85,4,5,100,102.0,56.1,101.0,55.55,104.0,57.2,107.14285714285714
Bangalore,2021-04-11,82.0,45.1,88.56,68.06,93.48,0.86,77.9,4,6,101,103.0,56.65,105.0,57.75,114.0,62.7,102.57142857142857
Bangalore,2021-04-12,67.0,36.85,72.36,55.61,76.38,0.7,63.65,4,0,102,82.0,45.1,102.0,56.1,111.0,61.05,96.28571428571429
Bangalore,2021-04-13,59.0,32.45,63.72,48.97,67.26,0.62,56.05,4,1,103,67.0,36.85,103.0,56.65,114.0,62.7,88.42857142857143
Bangalore,2021-04-14,65.0,35.75,70.2,53.95,74.1,0.68,61.75,4,2,104,59.0,32.45,82.0,45.1,101.0,55.55,83.28571428571429
Bangalore,2021-04-15,72.0,39.6,77.76,59.76,82.08,0.76,68.4,4,3,105,65.0,35.75,67.0,36.85,105.0,57.75,78.57142857142857
Bangalore,2021-04-16,64.0,35.2,69.12,53.12,72.96,0.67,60.8,4,4,106,72.0,39.6,59.0,32.45,102.0,56.1,73.14285714285714
Bangalore,2021-04-17,78.0,42.9,84.24,64.74,88.92,0.82,74.1,4,5,107,64.0,35.2,65.0,35.75,103.0,56.65,69.57142857142857
Bangalore,2021-04-18,78.0,42.9,84.24,64.74,88.92,0.82,74.1,4,6,108,78.0,42.9,72.0,39.6,82.0,45.1,69.0
Bangalore,2021-04-19,75.0,41.25,81.0,62.25,85.5,0.79,71.25,4,0,109,78.0,42.9,64.0,35.2,67.0,36.85,70.14285714285714
Bangalore,2021-04-20,89.0,48.95,96.12,73.87,101.46,0.93,84.55,4,1,110,75.0,41.25,78.0,42.9,59.0,32.45,74.42857142857143
Bangalore,2021-04-21,101.0,55.55,109.08,83.83,115.14,1.06,95.95,4,2,111,89.0,48.95,78.0,42.9,65.0,35.75,79.57142857142857
Bangalore,2021-04-22,80.0,44.0,86.4,66.4,91.2,0.84,76.0,4,3,112,101.0,55.55,75.0,41.25,72.0,39.6,80.71428571428571
Bangalore,2021-04-23,87.0,47.85,93.96,72.21,99.18,0.91,82.65,4,4,113,80.0,44.0,89.0,48.95,64.0,35.2,84.0
Bangalore,2021-04-24,62.0,34.1,66.96,51.46,70.68,0.65,58.9,4,5,114,87.0,47.85,101.0,55.55,78.0,42.9,81.71428571428571
Bangalore,2021-04-25,65.0,35.75,70.2,53.95,74.1,0.68,61.75,4,6,115,62.0,34.1,80.0,44.0,78.0,42.9,79.85714285714286
Bangalore,2021-04-26,82.0,45.1,88.56,68.06,93.48,0.86,77.9,4,0,116,65.0,35.75,87.0,47.85,75.0,41.25,80.85714285714286
Bangalore,2021-04-27,95.0,52.25,102.6,78.85,108.3,1.0,90.25,4,1,117,82.0,45.1,62.0,34.1,89.0,48.95,81.71428571428571
Bangalore,2021-04-28,104.0,57.2,112.32,86.32,118.56,1.09,98.8,4,2,118,95.0,52.25,65.0,35.75,101.0,55.55,82.14285714285714
Bangalore,2021-04-29,88.0,48.4,95.04,73.04,100.32,0.92,83.6,4,3,119,104.0,57.2,82.0,45.1,80.0,44.0,83.28571428571429
Bangalore,2021-04-30,80.0,44.0,86.4,66.4,91.2,0.84,76.0,4,4,120,88.0,48.4,95.0,52.25,87.0,47.85,82.28571428571429
Bangalore,2021-05-01,93.0,51.15,100.44,77.19,106.02,0.98,88.35,5,5,121,80.0,44.0,104.0,57.2,62.0,34.1,86.71428571428571
Bangalore,2021-05-02,78.0,42.9,84.24,64.74,88.92,0.82,74.1,5,6,122,93.0,51.15,88.0,48.4,65.0,35.75,88.57142857142857
Bangalore,2021-05-03,54.0,29.7,58.32,44.82,61.56,0.57,51.3,5,0,123,78.0,42.9,80.0,44.0,82.0,45.1,84.57142857142857
Bangalore,2021-05-04,64.0,35.2,69.12,53.12,72.96,0.67,60.8,5,1,124,54.0,29.7,93.0,51.15,95.0,52.25,80.14285714285714
Bangalore,2021-05-05,68.0,37.4,73.44,56.44,77.52,0.71,64.6,5,2,125,64.0,35.2,78.0,42.9,104.0,57.2,75.0
Bangalore,2021-05-06,61.0,33.55,65.88,50.63,69.54,0.64,57.95,5,3,126,68.0,37.4,54.0,29.7,88.0,48.4,71.14285714285714
Bangalore,2021-05-07,52.0,28.6,56.16,43.16,59.28,0.55,49.4,5,4,127,61.0,33.55,64.0,35.2,80.0,44.0,67.14285714285714
Bangalore,2021-05-08,61.0,33.55,65.88,50.63,69.54,0.64,57.95,5,5,128,52.0,28.6,68.0,37.4,93.0,51.15,62.57142857142857
Bangalore,2021-05-09,51.0,28.05,55.08,42.33,58.14,0.54,48.45,5,6,129,61.0,33.55,61.0,33.55,78.0,42.9,58.714285714285715
Bangalore,2021-05-10,53.0,29.15,57.24,43.99,60.42,0.56,50.35,5,0,130,51.0,28.05,52.0,28.6,54.0,29.7,58.57142857142857
Bangalore,2021-05-11,54.0,29.7,58.32,44.82,61.56,0.57,51.3,5,1,131,53.0,29.15,61.0,33.55,64.0,35.2,57.142857142857146
Bangalore,2021-05-12,57.0,31.35,61.56,47.31,64.98,0.6,54.15,5,2,132,54.0,29.7,51.0,28.05,68.0,37.4,55.57142857142857
Bangalore,2021-05-13,46.0,25.3,49.68,38.18,52.44,0.48,43.7,5,3,133,57.0,31.35,53.0,29.15,61.0,33.55,53.42857142857143
Bangalore,2021-05-14,43.0,23.65,46.44,35.69,49.02,0.45,40.85,5,4,134,46.0,25.3,54.0,29.7,52.0,28.6,52.142857142857146
Bangalore,2021-05-15,43.0,23.65,46.44,35.69,49.02,0.45,40.85,5,5,135,43.0,23.65,57.0,31.35,61.0,33.55,49.57142857142857
Bangalore,2021-05-16,48.0,26.4,51.84,39.84,54.72,0.5,45.6,5,6,136,43.0,23.65,46.0,25.3,51.0,28.05,49.142857142857146
Bangalore,2021-05-17,43.0,23.65,46.44,35.69,49.02,0.45,40.85,5,0,137,48.0,26.4,43.0,23.65,53.0,29.15,47.714285714285715
Bangalore,2021-05-18,54.0,29.7,58.32,44.82,61.56,0.57,51.3,5,1,138,43.0,23.65,43.0,23.65,54.0,29.7,47.714285714285715
Bangalore,2021-05-19,33.0,18.15,35.64,27.39,37.62,0.35,31.35,5,2,139,54.0,29.7,48.0,26.4,57.0,31.35,44.285714285714285
Bangalore,2021-05-20,35.0,19.25,37.8,29.05,39.9,0.37,33.25,5,3,140,33.0,18.15,43.0,23.65,46.0,25.3,42.714285714285715
Bangalore,2021-05-21,33.0,18.15,35.64,27.39,37.62,0.35,31.35,5,4,141,35.0,19.25,54.0,29.7,43.0,23.65,41.285714285714285
Bangalore,2021-05-22,38.0,20.9,41.04,31.54,43.32,0.4,36.1,5,5,142,33.0,18.15,33.0,18.15,43.0,23.65,40.57142857142857
Bangalore,2021-05-23,38.0,20.9,41.04,31.54,43.32,0.4,36.1,5,6,143,38.0,20.9,35.0,19.25,48.0,26.4,39.142857142857146
Bangalore,2021-05-24,50.0,27.5,54.0,41.5,57.0,0.53,47.5,5,0,144,38.0,20.9,33.0,18.15,43.0,23.65,40.142857142857146
Bangalore,2021-05-25,46.0,25.3,49.68,38.18,52.44,0.48,43.7,5,1,145,50.0,27.5,38.0,20.9,54.0,29.7,39.0
Bangalore,2021-05-26,44.0,24.2,47.52,36.52,50.16,0.46,41.8,5,2,146,46.0,25.3,38.0,20.9,33.0,18.15,40.57142857142857
Bangalore,2021-05-27,62.0,34.1,66.96,51.46,70.68,0.65,58.9,5,3,147,44.0,24.2,50.0,27.5,35.0,19.25,44.42857142857143
Bangalore,2021-05-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,5,4,148,62.0,34.1,46.0,25.3,33.0,18.15,48.142857142857146
Bangalore,2021-05-29,49.0,26.95,52.92,40.67,55.86,0.51,46.55,5,5,149,59.0,32.45,44.0,24.2,38.0,20.9,49.714285714285715
Bangalore,2021-05-30,45.0,24.75,48.6,37.35,51.3,0.47,42.75,5,6,150,49.0,26.95,62.0,34.1,38.0,20.9,50.714285714285715
Bangalore,2021-05-31,38.0,20.9,41.04,31.54,43.32,0.4,36.1,5,0,151,45.0,24.75,59.0,32.45,50.0,27.5,49.0
Bangalore,2021-06-01,38.0,20.9,41.04,31.54,43.32,0.4,36.1,6,1,152,38.0,20.9,49.0,26.95,46.0,25.3,47.857142857142854
Bangalore,2021-06-02,42.0,23.1,45.36,34.86,47.88,0.44,39.9,6,2,153,38.0,20.9,45.0,24.75,44.0,24.2,47.57142857142857
Bangalore,2021-06-03,52.0,28.6,56.16,43.16,59.28,0.55,49.4,6,3,154,42.0,23.1,38.0,20.9,62.0,34.1,46.142857142857146
Bangalore,2021-06-04,44.0,24.2,47.52,36.52,50.16,0.46,41.8,6,4,155,52.0,28.6,38.0,20.9,59.0,32.45,44.0
Bangalore,2021-06-05,32.0,17.6,34.56,26.56,36.48,0.34,30.4,6,5,156,44.0,24.2,42.0,23.1,49.0,26.95,41.57142857142857
Bangalore,2021-06-06,39.0,21.45,42.12,32.37,44.46,0.41,37.05,6,6,157,32.0,17.6,52.0,28.6,45.0,24.75,40.714285714285715
Bangalore,2021-06-07,46.0,25.3,49.68,38.18,52.44,0.48,43.7,6,0,158,39.0,21.45,44.0,24.2,38.0,20.9,41.857142857142854
Bangalore,2021-06-08,51.0,28.05,55.08,42.33,58.14,0.54,48.45,6,1,159,46.0,25.3,32.0,17.6,38.0,20.9,43.714285714285715
Bangalore,2021-06-09,46.0,25.3,49.68,38.18,52.44,0.48,43.7,6,2,160,51.0,28.05,39.0,21.45,42.0,23.1,44.285714285714285
Bangalore,2021-06-10,42.0,23.1,45.36,34.86,47.88,0.44,39.9,6,3,161,46.0,25.3,46.0,25.3,52.0,28.6,42.857142857142854
Bangalore,2021-06-11,42.0,23.1,45.36,34.86,47.88,0.44,39.9,6,4,162,42.0,23.1,51.0,28.05,44.0,24.2,42.57142857142857
Bangalore,2021-06-12,47.0,25.85,50.76,39.01,53.58,0.49,44.65,6,5,163,42.0,23.1,46.0,25.3,32.0,17.6,44.714285714285715
Bangalore,2021-06-13,48.0,26.4,51.84,39.84,54.72,0.5,45.6,6,6,164,47.0,25.85,42.0,23.1,39.0,21.45,46.0
Bangalore,2021-06-14,36.0,19.8,38.88,29.88,41.04,0.38,34.2,6,0,165,48.0,26.4,42.0,23.1,46.0,25.3,44.57142857142857
Bangalore,2021-06-15,36.0,19.8,38.88,29.88,41.04,0.38,34.2,6,1,166,36.0,19.8,47.0,25.85,51.0,28.05,42.42857142857143
Bangalore,2021-06-16,57.0,31.35,61.56,47.31,64.98,0.6,54.15,6,2,167,36.0,19.8,48.0,26.4,46.0,25.3,44.0
Bangalore,2021-06-17,61.0,33.55,65.88,50.63,69.54,0.64,57.95,6,3,168,57.0,31.35,36.0,19.8,42.0,23.1,46.714285714285715
Bangalore,2021-06-18,67.0,36.85,72.36,55.61,76.38,0.7,63.65,6,4,169,61.0,33.55,36.0,19.8,42.0,23.1,50.285714285714285
Bangalore,2021-06-19,78.0,42.9,84.24,64.74,88.92,0.82,74.1,6,5,170,67.0,36.85,57.0,31.35,47.0,25.85,54.714285714285715
Bangalore,2021-06-20,80.0,44.0,86.4,66.4,91.2,0.84,76.0,6,6,171,78.0,42.9,61.0,33.55,48.0,26.4,59.285714285714285
Bangalore,2021-06-21,64.0,35.2,69.12,53.12,72.96,0.67,60.8,6,0,172,80.0,44.0,67.0,36.85,36.0,19.8,63.285714285714285
Bangalore,2021-06-22,64.0,35.2,69.12,53.12,72.96,0.67,60.8,6,1,173,64.0,35.2,78.0,42.9,36.0,19.8,67.28571428571429
Bangalore,2021-06-23,95.0,52.25,102.6,78.85,108.3,1.0,90.25,6,2,174,64.0,35.2,80.0,44.0,57.0,31.35,72.71428571428571
Bangalore,2021-06-24,81.0,44.55,87.48,67.23,92.34,0.85,76.95,6,3,175,95.0,52.25,64.0,35.2,61.0,33.55,75.57142857142857
Bangalore,2021-06-25,90.0,49.5,97.2,74.7,102.6,0.95,85.5,6,4,176,81.0,44.55,64.0,35.2,67.0,36.85,78.85714285714286
Bangalore,2021-06-26,67.0,36.85,72.36,55.61,76.38,0.7,63.65,6,5,177,90.0,49.5,95.0,52.25,78.0,42.9,77.28571428571429
Bangalore,2021-06-27,41.0,22.55,44.28,34.03,46.74,0.43,38.95,6,6,178,67.0,36.85,81.0,44.55,80.0,44.0,71.71428571428571
Bangalore,2021-06-28,45.0,24.75,48.6,37.35,51.3,0.47,42.75,6,0,179,41.0,22.55,90.0,49.5,64.0,35.2,69.0
Bangalore,2021-06-29,63.0,34.65,68.04,52.29,71.82,0.66,59.85,6,1,180,45.0,24.75,67.0,36.85,64.0,35.2,68.85714285714286
Bangalore,2021-06-30,52.0,28.6,56.16,43.16,59.28,0.55,49.4,6,2,181,63.0,34.65,41.0,22.55,95.0,52.25,62.714285714285715
Bangalore,2021-07-01,53.0,29.15,57.24,43.99,60.42,0.56,50.35,7,3,182,52.0,28.6,45.0,24.75,81.0,44.55,58.714285714285715
Bangalore,2021-07-02,50.0,27.5,54.0,41.5,57.0,0.53,47.5,7,4,183,53.0,29.15,63.0,34.65,90.0,49.5,53.0
Bangalore,2021-07-03,54.0,29.7,58.32,44.82,61.56,0.57,51.3,7,5,184,50.0,27.5,52.0,28.6,67.0,36.85,51.142857142857146
Bangalore,2021-07-04,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,6,185,54.0,29.7,53.0,29.15,41.0,22.55,52.0
Bangalore,2021-07-05,42.0,23.1,45.36,34.86,47.88,0.44,39.9,7,0,186,47.0,25.85,50.0,27.5,45.0,24.75,51.57142857142857
Bangalore,2021-07-06,46.0,25.3,49.68,38.18,52.44,0.48,43.7,7,1,187,42.0,23.1,54.0,29.7,63.0,34.65,49.142857142857146
Bangalore,2021-07-07,61.0,33.55,65.88,50.63,69.54,0.64,57.95,7,2,188,46.0,25.3,47.0,25.85,52.0,28.6,50.42857142857143
Bangalore,2021-07-08,54.0,29.7,58.32,44.82,61.56,0.57,51.3,7,3,189,61.0,33.55,42.0,23.1,53.0,29.15,50.57142857142857
Bangalore,2021-07-09,70.0,38.5,75.6,58.1,79.8,0.74,66.5,7,4,190,54.0,29.7,46.0,25.3,50.0,27.5,53.42857142857143
Bangalore,2021-07-10,52.0,28.6,56.16,43.16,59.28,0.55,49.4,7,5,191,70.0,38.5,61.0,33.55,54.0,29.7,53.142857142857146
Bangalore,2021-07-11,51.0,28.05,55.08,42.33,58.14,0.54,48.45,7,6,192,52.0,28.6,54.0,29.7,47.0,25.85,53.714285714285715
Bangalore,2021-07-12,51.0,28.05,55.08,42.33,58.14,0.54,48.45,7,0,193,51.0,28.05,70.0,38.5,42.0,23.1,55.0
Bangalore,2021-07-13,59.0,32.45,63.72,48.97,67.26,0.62,56.05,7,1,194,51.0,28.05,52.0,28.6,46.0,25.3,56.857142857142854
Bangalore,2021-07-14,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,2,195,59.0,32.45,51.0,28.05,61.0,33.55,54.857142857142854
Bangalore,2021-07-15,43.0,23.65,46.44,35.69,49.02,0.45,40.85,7,3,196,47.0,25.85,51.0,28.05,54.0,29.7,53.285714285714285
Bangalore,2021-07-16,45.0,24.75,48.6,37.35,51.3,0.47,42.75,7,4,197,43.0,23.65,59.0,32.45,70.0,38.5,49.714285714285715
Bangalore,2021-07-17,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,5,198,45.0,24.75,47.0,25.85,52.0,28.6,49.0
Bangalore,2021-07-18,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,6,199,47.0,25.85,43.0,23.65,51.0,28.05,48.42857142857143
Bangalore,2021-07-19,43.0,23.65,46.44,35.69,49.02,0.45,40.85,7,0,200,47.0,25.85,45.0,24.75,51.0,28.05,47.285714285714285
Bangalore,2021-07-20,57.0,31.35,61.56,47.31,64.98,0.6,54.15,7,1,201,43.0,23.65,47.0,25.85,59.0,32.45,47.0
Bangalore,2021-07-21,58.0,31.9,62.64,48.14,66.12,0.61,55.1,7,2,202,57.0,31.35,47.0,25.85,47.0,25.85,48.57142857142857
Bangalore,2021-07-22,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,3,203,58.0,31.9,43.0,23.65,43.0,23.65,49.142857142857146
Bangalore,2021-07-23,54.0,29.7,58.32,44.82,61.56,0.57,51.3,7,4,204,47.0,25.85,57.0,31.35,45.0,24.75,50.42857142857143
Bangalore,2021-07-24,57.0,31.35,61.56,47.31,64.98,0.6,54.15,7,5,205,54.0,29.7,58.0,31.9,47.0,25.85,51.857142857142854
Bangalore,2021-07-25,40.0,22.0,43.2,33.2,45.6,0.42,38.0,7,6,206,57.0,31.35,47.0,25.85,47.0,25.85,50.857142857142854
Bangalore,2021-07-26,50.0,27.5,54.0,41.5,57.0,0.53,47.5,7,0,207,40.0,22.0,54.0,29.7,43.0,23.65,51.857142857142854
Bangalore,2021-07-27,58.0,31.9,62.64,48.14,66.12,0.61,55.1,7,1,208,50.0,27.5,57.0,31.35,57.0,31.35,52.0
Bangalore,2021-07-28,55.0,30.25,59.4,45.65,62.7,0.58,52.25,7,2,209,58.0,31.9,40.0,22.0,58.0,31.9,51.57142857142857
Bangalore,2021-07-29,66.0,36.3,71.28,54.78,75.24,0.69,62.7,7,3,210,55.0,30.25,50.0,27.5,47.0,25.85,54.285714285714285
Bangalore,2021-07-30,57.0,31.35,61.56,47.31,64.98,0.6,54.15,7,4,211,66.0,36.3,58.0,31.9,54.0,29.7,54.714285714285715
Bangalore,2021-07-31,69.0,37.95,74.52,57.27,78.66,0.72,65.55,7,5,212,57.0,31.35,55.0,30.25,57.0,31.35,56.42857142857143
Bangalore,2021-08-01,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,6,213,69.0,37.95,66.0,36.3,40.0,22.0,58.857142857142854
Bangalore,2021-08-02,66.0,36.3,71.28,54.78,75.24,0.69,62.7,8,0,214,57.0,31.35,57.0,31.35,50.0,27.5,61.142857142857146
Bangalore,2021-08-03,67.0,36.85,72.36,55.61,76.38,0.7,63.65,8,1,215,66.0,36.3,69.0,37.95,58.0,31.9,62.42857142857143
Bangalore,2021-08-04,60.0,33.0,64.8,49.8,68.4,0.63,57.0,8,2,216,67.0,36.85,57.0,31.35,55.0,30.25,63.142857142857146
Bangalore,2021-08-05,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,3,217,60.0,33.0,66.0,36.3,66.0,36.3,61.142857142857146
Bangalore,2021-08-06,64.0,35.2,69.12,53.12,72.96,0.67,60.8,8,4,218,52.0,28.6,67.0,36.85,57.0,31.35,62.142857142857146
Bangalore,2021-08-07,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,5,219,64.0,35.2,60.0,33.0,69.0,37.95,60.42857142857143
Bangalore,2021-08-08,48.0,26.4,51.84,39.84,54.72,0.5,45.6,8,6,220,57.0,31.35,52.0,28.6,57.0,31.35,59.142857142857146
Bangalore,2021-08-09,69.0,37.95,74.52,57.27,78.66,0.72,65.55,8,0,221,48.0,26.4,64.0,35.2,66.0,36.3,59.57142857142857
Bangalore,2021-08-10,53.0,29.15,57.24,43.99,60.42,0.56,50.35,8,1,222,69.0,37.95,57.0,31.35,67.0,36.85,57.57142857142857
Bangalore,2021-08-11,59.0,32.45,63.72,48.97,67.26,0.62,56.05,8,2,223,53.0,29.15,48.0,26.4,60.0,33.0,57.42857142857143
Bangalore,2021-08-12,78.0,42.9,84.24,64.74,88.92,0.82,74.1,8,3,224,59.0,32.45,69.0,37.95,52.0,28.6,61.142857142857146
Bangalore,2021-08-13,60.0,33.0,64.8,49.8,68.4,0.63,57.0,8,4,225,78.0,42.9,53.0,29.15,64.0,35.2,60.57142857142857
Bangalore,2021-08-14,69.0,37.95,74.52,57.27,78.66,0.72,65.55,8,5,226,60.0,33.0,59.0,32.45,57.0,31.35,62.285714285714285
Bangalore,2021-08-15,61.0,33.55,65.88,50.63,69.54,0.64,57.95,8,6,227,69.0,37.95,78.0,42.9,48.0,26.4,64.14285714285714
Bangalore,2021-08-16,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,0,228,61.0,33.55,60.0,33.0,69.0,37.95,62.42857142857143
Bangalore,2021-08-17,58.0,31.9,62.64,48.14,66.12,0.61,55.1,8,1,229,57.0,31.35,69.0,37.95,53.0,29.15,63.142857142857146
Bangalore,2021-08-18,58.0,31.9,62.64,48.14,66.12,0.61,55.1,8,2,230,58.0,31.9,61.0,33.55,59.0,32.45,63.0
Bangalore,2021-08-19,51.0,28.05,55.08,42.33,58.14,0.54,48.45,8,3,231,58.0,31.9,57.0,31.35,78.0,42.9,59.142857142857146
Bangalore,2021-08-20,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,4,232,51.0,28.05,58.0,31.9,60.0,33.0,58.714285714285715
Bangalore,2021-08-21,64.0,35.2,69.12,53.12,72.96,0.67,60.8,8,5,233,57.0,31.35,58.0,31.9,69.0,37.95,58.0
Bangalore,2021-08-22,61.0,33.55,65.88,50.63,69.54,0.64,57.95,8,6,234,64.0,35.2,51.0,28.05,61.0,33.55,58.0
Bangalore,2021-08-23,54.0,29.7,58.32,44.82,61.56,0.57,51.3,8,0,235,61.0,33.55,57.0,31.35,57.0,31.35,57.57142857142857
Bangalore,2021-08-24,51.0,28.05,55.08,42.33,58.14,0.54,48.45,8,1,236,54.0,29.7,64.0,35.2,58.0,31.9,56.57142857142857
Bangalore,2021-08-25,53.0,29.15,57.24,43.99,60.42,0.56,50.35,8,2,237,51.0,28.05,61.0,33.55,58.0,31.9,55.857142857142854
Bangalore,2021-08-26,56.0,30.8,60.48,46.48,63.84,0.59,53.2,8,3,238,53.0,29.15,54.0,29.7,51.0,28.05,56.57142857142857
Bangalore,2021-08-27,62.0,34.1,66.96,51.46,70.68,0.65,58.9,8,4,239,56.0,30.8,51.0,28.05,57.0,31.35,57.285714285714285
Bangalore,2021-08-28,43.0,23.65,46.44,35.69,49.02,0.45,40.85,8,5,240,62.0,34.1,53.0,29.15,64.0,35.2,54.285714285714285
Bangalore,2021-08-29,38.0,20.9,41.04,31.54,43.32,0.4,36.1,8,6,241,43.0,23.65,56.0,30.8,61.0,33.55,51.0
Bangalore,2021-08-30,43.0,23.65,46.44,35.69,49.02,0.45,40.85,8,0,242,38.0,20.9,62.0,34.1,54.0,29.7,49.42857142857143
Bangalore,2021-08-31,63.0,34.65,68.04,52.29,71.82,0.66,59.85,8,1,243,43.0,23.65,43.0,23.65,51.0,28.05,51.142857142857146
Bangalore,2021-09-01,67.0,36.85,72.36,55.61,76.38,0.7,63.65,9,2,244,63.0,34.65,38.0,20.9,53.0,29.15,53.142857142857146
Bangalore,2021-09-02,59.0,32.45,63.72,48.97,67.26,0.62,56.05,9,3,245,67.0,36.85,43.0,23.65,56.0,30.8,53.57142857142857
Bangalore,2021-09-03,45.0,24.75,48.6,37.35,51.3,0.47,42.75,9,4,246,59.0,32.45,63.0,34.65,62.0,34.1,51.142857142857146
Bangalore,2021-09-04,55.0,30.25,59.4,45.65,62.7,0.58,52.25,9,5,247,45.0,24.75,67.0,36.85,43.0,23.65,52.857142857142854
Bangalore,2021-09-05,46.0,25.3,49.68,38.18,52.44,0.48,43.7,9,6,248,55.0,30.25,59.0,32.45,38.0,20.9,54.0
Bangalore,2021-09-06,40.0,22.0,43.2,33.2,45.6,0.42,38.0,9,0,249,46.0,25.3,45.0,24.75,43.0,23.65,53.57142857142857
